ind_id,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,work_phone,phone,email_id,family_members,work_experience,age,label
5142579,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,8.0,57.0,0
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,2,3.0,25.0,0
5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,0,1,0,2,1.0,53.0,0
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,0,0,0,4,6.0,40.0,0
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,7.0,49.0,0
5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,4,18.0,39.0,0
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,19.0,52.0,0
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,0,3,2.0,31.0,0
5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,2.0,49.0,0
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,0,0,1,2.0,28.0,0
5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,0,0,0,3,5.0,39.0,0
5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,12.0,32.0,0
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,2,8.0,29.0,0
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,6.0,39.0,0
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,6.0,39.0,0
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,0,0,0,1,1.0,25.0,0
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,3,12.0,35.0,0
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,59.0,0
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2,3.0,23.0,0
5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,3,3.0,30.0,0
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,3,5.0,29.0,0
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,3,-0.0,52.0,0
5143016,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,0,0,0,2,9.0,40.0,0
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,2.0,33.0,0
5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,2.0,33.0,0
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,7.0,44.0,0
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,39.0,0
5143164,F,N,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,4,4.0,38.0,0
5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,8.0,48.0,0
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,0,0,0,1,-0.0,61.0,0
5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,2,7.0,28.0,0
5143235,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,2,7.0,28.0,0
5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,-0.0,59.0,0
5143319,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,0
5143342,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,1,3,7.0,36.0,1
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,4.0,29.0,0
5143360,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,7.0,63.0,0
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,7.0,63.0,0
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,66.0,0
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,7.0,53.0,0
5143427,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,65.0,0
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,5.0,33.0,0
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,5.0,33.0,0
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,-0.0,64.0,0
5143515,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,64.0,0
5143519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,64.0,0
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,4,3.0,30.0,0
5143573,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,0,2,3.0,25.0,0
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,10.0,32.0,0
5143620,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,64.0,0
5145690,F,N,Y,0,306000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,60.0,1
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,26.0,0
5145817,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,61.0,1
5145869,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,-0.0,58.0,0
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,3,5.0,42.0,0
5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10.0,43.0,0
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10.0,43.0,0
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,64.0,0
5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,64.0,0
5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,0,0,0,1,17.0,54.0,0
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,1,1.0,28.0,0
5146005,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,1,1.0,28.0,1
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,11.0,31.0,0
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,12.0,47.0,0
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,7.0,51.0,0
5146079,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,4.0,35.0,1
5146086,M,N,N,0,148500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,1,1,4.0,39.0,0
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,0,1,0,1,32.0,57.0,0
5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,56.0,0
5146167,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,56.0,1
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,11.0,50.0,0
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,4.0,41.0,0
5146401,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,6.0,54.0,0
5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,4.0,28.0,0
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,0,0,0,2,2.0,25.0,0
5146444,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,1,3.0,40.0,1
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,1,3.0,40.0,0
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,43.0,0
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,6.0,28.0,0
5146467,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,6.0,28.0,0
5146472,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,2,11.0,39.0,0
5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,3,4.0,42.0,0
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,4.0,42.0,0
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,64.0,0
5148527,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,64.0,0
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,5.0,29.0,0
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,0
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,0,0,0,3,10.0,50.0,0
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,0,0,0,2,2.0,37.0,0
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0,1,0,3,2.0,32.0,0
5148792,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,1,16.0,48.0,0
5148812,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,62.0,0
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,0,0,0,2,10.0,43.0,0
5148897,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,61.0,0
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,11.0,41.0,0
5148932,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,0,0,0,2,3.0,48.0,1
5148934,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,0,0,0,2,3.0,48.0,1
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,1,15.0,40.0,0
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29.0,50.0,0
5149027,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,0
5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,4.0,48.0,0
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,4,11.0,31.0,0
5149040,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10.0,55.0,0
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10.0,35.0,0
5149150,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,10.0,30.0,0
5149188,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,0,1,1,3,2.0,27.0,1
5149190,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,0,1,1,3,2.0,27.0,1
5149192,F,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,0,1,1,3,2.0,27.0,1
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,0,1,1,2,6.0,40.0,0
5149319,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,0,0,0,2,17.0,52.0,0
5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,0,0,0,2,17.0,52.0,0
5149353,M,Y,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,9.0,34.0,0
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,-0.0,59.0,0
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,3,4.0,38.0,0
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,4,1.0,30.0,0
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,8.0,54.0,0
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,7.0,31.0,0
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,0,1,0,2,5.0,34.0,0
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,62.0,0
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,9.0,33.0,0
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,0,0,0,3,4.0,35.0,0
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,1,0,2,6.0,29.0,0
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1,1,1,6.0,28.0,0
5149828,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,48.0,1
5149834,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,0,1,1,2,4.0,34.0,1
5149838,F,N,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,0,1,1,2,4.0,34.0,1
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,16.0,44.0,0
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,1,0,2,2.0,61.0,0
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,0,0,0,3,13.0,35.0,0
5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,5.0,36.0,0
5150047,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,50.0,0
5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,1,0,1,-0.0,65.0,0
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,28.0,0
5150412,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,61.0,0
